+--------------------------------------------+
|                  Summary                   |
+--------------------------------+-----------+
| Metric                         | Value     |
+--------------------------------+-----------+
| Exchange                       | bybit     |
| Market type                    | futures   |
| Symbol                         | ZILUSDT   |
| Passivbot mode                 | clock     |
| ADG n subdivisions             | 10        |
| No. days                       | 1100.0    |
| Starting balance               | 1000.0    |
|                                |           |
| Long                           | True      |
| ADG per exposure               | 0.153%    |
| ADG weighted per exposure      | 0.079%    |
| Final balance                  | 1382.13   |
| Final equity                   | 1382.13   |
| Net PNL + fees                 | 382.134   |
| Net Total gain                 | 38.21%    |
| Average daily gain             | 0.0306%   |
| Average daily gain weighted    | 0.0158%   |
| Loss to profit ratio           | 0.04569   |
| Price action distance mean     | 0.0181651 |
| Price action distance std      | 0.0198091 |
| Price action distance max      | 0.323706  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9512    |
| Mean of 10 worst eq/bal ratios | 0.9619    |
| Equity/balance ratio std       | 0.00298   |
| No. fills                      | 11787     |
| No. entries                    | 4915      |
| No. closes                     | 6872      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 4915      |
| No. unstuck/EMA closes         | 6757      |
| No. normal closes              | 115       |
| Average n fills per day        | 11.2      |
| Mean hours stuck               | 2.15083   |
| Max hours stuck                | 41.1333   |
| PNL sum                        | 386.0     |
| Profit sum                     | 404.5     |
| Loss sum                       | -18.48    |
| Fee sum                        | -3.883    |
| Volume quote                   | 253579.0  |
|                                |           |
| Short                          | True      |
| ADG per exposure               | 0.0571%   |
| ADG weighted per exposure      | 0.0596%   |
| Final balance                  | 1062.17   |
| Final equity                   | 1062.16   |
| Net PNL + fees                 | 62.1739   |
| Net Total gain                 | 6.217%    |
| Average daily gain             | 0.00571%  |
| Average daily gain weighted    | 0.00596%  |
| Loss to profit ratio           | 0.1073    |
| Price action distance mean     | 0.0212604 |
| Price action distance std      | 0.0235642 |
| Price action distance max      | 0.221443  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9818    |
| Mean of 10 worst eq/bal ratios | 0.9867    |
| Equity/balance ratio std       | 0.0005985 |
| No. fills                      | 6919      |
| No. entries                    | 3216      |
| No. closes                     | 3703      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 3216      |
| No. unstuck/EMA closes         | 3360      |
| No. normal closes              | 343       |
| Average n fills per day        | 6.55      |
| Mean hours stuck               | 3.66482   |
| Max hours stuck                | 50.75     |
| PNL sum                        | 63.44     |
| Profit sum                     | 71.07     |
| Loss sum                       | -7.623    |
| Fee sum                        | -1.269    |
| Volume quote                   | 25068.5   |
+--------------------------------+-----------+
