+--------------------------------------------+
|                  Summary                   |
+--------------------------------+-----------+
| Metric                         | Value     |
+--------------------------------+-----------+
| Exchange                       | bybit     |
| Market type                    | futures   |
| Symbol                         | RSRUSDT   |
| Passivbot mode                 | clock     |
| ADG n subdivisions             | 10        |
| No. days                       | 930.0     |
| Starting balance               | 1000.0    |
|                                |           |
| Long                           | True      |
| ADG per exposure               | 0.211%    |
| ADG weighted per exposure      | 0.0833%   |
| Final balance                  | 1482.45   |
| Final equity                   | 1482.45   |
| Net PNL + fees                 | 482.453   |
| Net Total gain                 | 48.25%    |
| Average daily gain             | 0.0422%   |
| Average daily gain weighted    | 0.0167%   |
| Loss to profit ratio           | 0.139     |
| Price action distance mean     | 0.0117714 |
| Price action distance std      | 0.0119376 |
| Price action distance max      | 0.361514  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9469    |
| Mean of 10 worst eq/bal ratios | 0.973     |
| Equity/balance ratio std       | 0.0008711 |
| No. fills                      | 7760      |
| No. entries                    | 4027      |
| No. closes                     | 3733      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 4027      |
| No. unstuck/EMA closes         | 3178      |
| No. normal closes              | 555       |
| Average n fills per day        | 8.31      |
| Mean hours stuck               | 2.88737   |
| Max hours stuck                | 85.4      |
| PNL sum                        | 490.0     |
| Profit sum                     | 569.1     |
| Loss sum                       | -79.08    |
| Fee sum                        | -7.56     |
| Volume quote                   | 97173.9   |
|                                |           |
| Short                          | True      |
| ADG per exposure               | 0.278%    |
| ADG weighted per exposure      | 0.193%    |
| Final balance                  | 1296.59   |
| Final equity                   | 1296.59   |
| Net PNL + fees                 | 296.592   |
| Net Total gain                 | 29.66%    |
| Average daily gain             | 0.0278%   |
| Average daily gain weighted    | 0.0193%   |
| Loss to profit ratio           | 0.09979   |
| Price action distance mean     | 0.0122336 |
| Price action distance std      | 0.0194707 |
| Price action distance max      | 0.204076  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9744    |
| Mean of 10 worst eq/bal ratios | 0.9779    |
| Equity/balance ratio std       | 0.001465  |
| No. fills                      | 16058     |
| No. entries                    | 6505      |
| No. closes                     | 9553      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 6505      |
| No. unstuck/EMA closes         | 8366      |
| No. normal closes              | 1187      |
| Average n fills per day        | 17.2      |
| Mean hours stuck               | 1.39556   |
| Max hours stuck                | 81.7667   |
| PNL sum                        | 302.3     |
| Profit sum                     | 335.8     |
| Loss sum                       | -33.51    |
| Fee sum                        | -5.726    |
| Volume quote                   | 158338.0  |
+--------------------------------+-----------+
