+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | VETUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 1200.0     |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.285%     |
| ADG weighted per exposure      | 0.117%     |
| Final balance                  | 2745.66    |
| Final equity                   | 2745.66    |
| Net PNL + fees                 | 1745.66    |
| Net Total gain                 | 174.6%     |
| Average daily gain             | 0.0855%    |
| Average daily gain weighted    | 0.0352%    |
| Loss to profit ratio           | 0.1426     |
| Price action distance mean     | 0.00761418 |
| Price action distance std      | 0.019985   |
| Price action distance max      | 0.603008   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.8871     |
| Mean of 10 worst eq/bal ratios | 0.9148     |
| Equity/balance ratio std       | 0.002292   |
| No. fills                      | 20026      |
| No. entries                    | 9565       |
| No. closes                     | 10461      |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 9565       |
| No. unstuck/EMA closes         | 10136      |
| No. normal closes              | 325        |
| Average n fills per day        | 16.9       |
| Mean hours stuck               | 1.41503    |
| Max hours stuck                | 71.7167    |
| PNL sum                        | 1788.0     |
| Profit sum                     | 2085.0     |
| Loss sum                       | -297.3     |
| Fee sum                        | -41.95     |
| Volume quote                   | 598112.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.141%     |
| ADG weighted per exposure      | 0.0456%    |
| Final balance                  | 1180.91    |
| Final equity                   | 1180.91    |
| Net PNL + fees                 | 180.914    |
| Net Total gain                 | 18.09%     |
| Average daily gain             | 0.0141%    |
| Average daily gain weighted    | 0.00456%   |
| Loss to profit ratio           | 0.15       |
| Price action distance mean     | 0.00645108 |
| Price action distance std      | 0.00605194 |
| Price action distance max      | 0.104302   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9884     |
| Mean of 10 worst eq/bal ratios | 0.9923     |
| Equity/balance ratio std       | 0.0002073  |
| No. fills                      | 17437      |
| No. entries                    | 9125       |
| No. closes                     | 8312       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 9125       |
| No. unstuck/EMA closes         | 8130       |
| No. normal closes              | 182        |
| Average n fills per day        | 14.8       |
| Mean hours stuck               | 1.62635    |
| Max hours stuck                | 137.283    |
| PNL sum                        | 187.2      |
| Profit sum                     | 220.3      |
| Loss sum                       | -33.04     |
| Fee sum                        | -6.316     |
| Volume quote                   | 67867.5    |
+--------------------------------+------------+
