+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | BNBUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 1200.0     |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.13%      |
| ADG weighted per exposure      | 0.036%     |
| Final balance                  | 1361.21    |
| Final equity                   | 1361.21    |
| Net PNL + fees                 | 361.207    |
| Net Total gain                 | 36.12%     |
| Average daily gain             | 0.026%     |
| Average daily gain weighted    | 0.00719%   |
| Loss to profit ratio           | 0.1486     |
| Price action distance mean     | 0.00557628 |
| Price action distance std      | 0.00560192 |
| Price action distance max      | 0.222558   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9592     |
| Mean of 10 worst eq/bal ratios | 0.9849     |
| Equity/balance ratio std       | 0.0003439  |
| No. fills                      | 12492      |
| No. entries                    | 7725       |
| No. closes                     | 4767       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 7725       |
| No. unstuck/EMA closes         | 4562       |
| No. normal closes              | 205        |
| Average n fills per day        | 10.5       |
| Mean hours stuck               | 2.27767    |
| Max hours stuck                | 87.4333    |
| PNL sum                        | 370.2      |
| Profit sum                     | 434.8      |
| Loss sum                       | -64.59     |
| Fee sum                        | -8.981     |
| Volume quote                   | 111534.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.0755%    |
| ADG weighted per exposure      | 0.0219%    |
| Final balance                  | 1093.58    |
| Final equity                   | 1093.58    |
| Net PNL + fees                 | 93.5816    |
| Net Total gain                 | 9.358%     |
| Average daily gain             | 0.00755%   |
| Average daily gain weighted    | 0.00219%   |
| Loss to profit ratio           | 0.3629     |
| Price action distance mean     | 0.00855439 |
| Price action distance std      | 0.00841228 |
| Price action distance max      | 0.132205   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9848     |
| Mean of 10 worst eq/bal ratios | 0.9893     |
| Equity/balance ratio std       | 0.000357   |
| No. fills                      | 12244      |
| No. entries                    | 5794       |
| No. closes                     | 6450       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 5794       |
| No. unstuck/EMA closes         | 6285       |
| No. normal closes              | 165        |
| Average n fills per day        | 10.3       |
| Mean hours stuck               | 2.32406    |
| Max hours stuck                | 97.95      |
| PNL sum                        | 98.1       |
| Profit sum                     | 154.0      |
| Loss sum                       | -55.88     |
| Fee sum                        | -4.514     |
| Volume quote                   | 70339.2    |
+--------------------------------+------------+
