+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | FTMUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 960.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.279%     |
| ADG weighted per exposure      | 0.14%      |
| Final balance                  | 1705.79    |
| Final equity                   | 1705.75    |
| Net PNL + fees                 | 705.789    |
| Net Total gain                 | 70.58%     |
| Average daily gain             | 0.0557%    |
| Average daily gain weighted    | 0.028%     |
| Loss to profit ratio           | 0.1106     |
| Price action distance mean     | 0.0153268  |
| Price action distance std      | 0.0195496  |
| Price action distance max      | 0.395249   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9172     |
| Mean of 10 worst eq/bal ratios | 0.9529     |
| Equity/balance ratio std       | 0.003246   |
| No. fills                      | 35134      |
| No. entries                    | 17234      |
| No. closes                     | 17900      |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 17234      |
| No. unstuck/EMA closes         | 17037      |
| No. normal closes              | 863        |
| Average n fills per day        | 36.6       |
| Mean hours stuck               | 0.654806   |
| Max hours stuck                | 6.66667    |
| PNL sum                        | 718.7      |
| Profit sum                     | 808.2      |
| Loss sum                       | -89.41     |
| Fee sum                        | -12.95     |
| Volume quote                   | 754819.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.112%     |
| ADG weighted per exposure      | 0.0268%    |
| Final balance                  | 1113.6     |
| Final equity                   | 1113.6     |
| Net PNL + fees                 | 113.595    |
| Net Total gain                 | 11.36%     |
| Average daily gain             | 0.0112%    |
| Average daily gain weighted    | 0.00268%   |
| Loss to profit ratio           | 0.1742     |
| Price action distance mean     | 0.0104181  |
| Price action distance std      | 0.00970695 |
| Price action distance max      | 0.318259   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9533     |
| Mean of 10 worst eq/bal ratios | 0.9914     |
| Equity/balance ratio std       | 0.0003269  |
| No. fills                      | 15734      |
| No. entries                    | 8566       |
| No. closes                     | 7168       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 8566       |
| No. unstuck/EMA closes         | 7029       |
| No. normal closes              | 139        |
| Average n fills per day        | 16.4       |
| Mean hours stuck               | 1.46203    |
| Max hours stuck                | 94.3333    |
| PNL sum                        | 117.3      |
| Profit sum                     | 142.1      |
| Loss sum                       | -24.75     |
| Fee sum                        | -3.738     |
| Volume quote                   | 31850.0    |
+--------------------------------+------------+
