+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | ETHUSDT    |
| Passivbot mode              | clock      |
| No. days                    | 1100.0     |
| Starting balance            | 1000.0     |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.283%     |
| Final balance               | 2217.71    |
| Final equity                | 2217.71    |
| Net PNL + fees              | 1217.71    |
| Total gain                  | 137.4%     |
| Average daily gain          | 0.0707%    |
| Net PNL + fees              | 1217.71    |
| Loss to profit ratio        | 0.4157     |
| Price action distance mean  | 0.0060322  |
| Price action distance std   | 0.00861769 |
| Price action distance max   | 0.112806   |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9721     |
| Equity/balance ratio std    | 7.263e-05  |
| No. fills                   | 19428      |
| No. entries                 | 9717       |
| No. closes                  | 9711       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 9717       |
| No. unstuck/EMA closes      | 9671       |
| No. normal closes           | 40         |
| Average n fills per day     | 17.2       |
| Mean hours stuck            | 1.39005    |
| Max hours stuck             | 124.467    |
| PNL sum                     | 1374.0     |
| Profit sum                  | 2352.0     |
| Loss sum                    | -977.6     |
| Fee sum                     | -156.5     |
| Volume quote                | 786162.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 1.03%      |
| Final balance               | 18145.0    |
| Final equity                | 18144.3    |
| Net PNL + fees              | 17145.0    |
| Total gain                  | 2059.0%    |
| Average daily gain          | 0.258%     |
| Net PNL + fees              | 17145.0    |
| Loss to profit ratio        | 0.5629     |
| Price action distance mean  | 0.00611087 |
| Price action distance std   | 0.00649857 |
| Price action distance max   | 0.0703969  |
| Closest bankruptcy          | 100.0%     |
| Lowest equity/balance ratio | 0.9855     |
| Equity/balance ratio std    | 0.0004052  |
| No. fills                   | 122865     |
| No. entries                 | 61517      |
| No. closes                  | 61348      |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 61517      |
| No. unstuck/EMA closes      | 61318      |
| No. normal closes           | 30         |
| Average n fills per day     | 109.0      |
| Mean hours stuck            | 0.220138   |
| Max hours stuck             | 47.9667    |
| PNL sum                     | 20590.0    |
| Profit sum                  | 47110.0    |
| Loss sum                    | -26520.0   |
| Fee sum                     | -3443.0    |
| Volume quote                | 17289000.0 |
+-----------------------------+------------+
