+------------------------------------------+
|                 Summary                  |
+-----------------------------+------------+
| Metric                      | Value      |
+-----------------------------+------------+
| Exchange                    | bybit      |
| Market type                 | futures    |
| Symbol                      | KSMUSDT    |
| Passivbot mode              | emas       |
| No. days                    | 810.0      |
| Starting balance            | 500.0      |
|                             |            |
| Long                        | True       |
| ADG realized per exposure   | 0.384%     |
| Final balance               | 1085.78    |
| Final equity                | 1085.77    |
| Net PNL + fees              | 585.776    |
| Total gain                  | 119.5      |
| Average daily gain          | 0.0959     |
| Net PNL + fees              | 585.776    |
| Loss to profit ratio        | 0.2355     |
| Price action distance mean  | 0.00893424 |
| Price action distance std   | 0.0166344  |
| Price action distance max   | 0.557739   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9106     |
| Equity/balance ratio std    | 0.003214   |
| No. fills                   | 17311      |
| No. entries                 | 12195      |
| No. closes                  | 5116       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 12195      |
| No. unstuck/EMA closes      | 4837       |
| No. normal closes           | 279        |
| Average n fills per day     | 21.4       |
| Mean hours stuck            | 1.12113    |
| Max hours stuck             | 39.5       |
| PNL sum                     | 597.4      |
| Profit sum                  | 781.4      |
| Loss sum                    | -184.0     |
| Fee sum                     | -11.6      |
| Volume quote                | 196437.0   |
|                             |            |
| Short                       | True       |
| ADG realized per exposure   | 0.213%     |
| Final balance               | 593.921    |
| Final equity                | 593.921    |
| Net PNL + fees              | 93.9212    |
| Total gain                  | 19.41      |
| Average daily gain          | 0.0213     |
| Net PNL + fees              | 93.9212    |
| Loss to profit ratio        | 0.1215     |
| Price action distance mean  | 0.0223527  |
| Price action distance std   | 0.0246045  |
| Price action distance max   | 0.214769   |
| Closest bankruptcy          | 100.0      |
| Lowest equity/balance ratio | 0.9731     |
| Equity/balance ratio std    | 0.00224    |
| No. fills                   | 9436       |
| No. entries                 | 5084       |
| No. closes                  | 4352       |
| No. initial entries         | 0          |
| No. reentries               | 0          |
| No. unstuck/EMA entries     | 5084       |
| No. unstuck/EMA closes      | 2895       |
| No. normal closes           | 1457       |
| Average n fills per day     | 11.7       |
| Mean hours stuck            | 2.05614    |
| Max hours stuck             | 55.4333    |
| PNL sum                     | 97.03      |
| Profit sum                  | 110.5      |
| Loss sum                    | -13.42     |
| Fee sum                     | -3.111     |
| Volume quote                | 47923.7    |
+-----------------------------+------------+
