+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | FTMUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 960.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.279%     |
| ADG weighted per exposure      | 0.138%     |
| Final balance                  | 2233.07    |
| Final equity                   | 2232.97    |
| Net PNL + fees                 | 1233.07    |
| Net Total gain                 | 123.3%     |
| Average daily gain             | 0.0838%    |
| Average daily gain weighted    | 0.0415%    |
| Loss to profit ratio           | 0.1172     |
| Price action distance mean     | 0.0154605  |
| Price action distance std      | 0.0199612  |
| Price action distance max      | 0.370672   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.8798     |
| Mean of 10 worst eq/bal ratios | 0.9274     |
| Equity/balance ratio std       | 0.004962   |
| No. fills                      | 36985      |
| No. entries                    | 17198      |
| No. closes                     | 19787      |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 17198      |
| No. unstuck/EMA closes         | 19109      |
| No. normal closes              | 678        |
| Average n fills per day        | 38.6       |
| Mean hours stuck               | 0.622046   |
| Max hours stuck                | 6.71667    |
| PNL sum                        | 1256.0     |
| Profit sum                     | 1423.0     |
| Loss sum                       | -166.8     |
| Fee sum                        | -23.0      |
| Volume quote                   | 1353420.0  |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.21%      |
| ADG weighted per exposure      | 0.0778%    |
| Final balance                  | 1222.94    |
| Final equity                   | 1222.94    |
| Net PNL + fees                 | 222.941    |
| Net Total gain                 | 22.29%     |
| Average daily gain             | 0.021%     |
| Average daily gain weighted    | 0.00778%   |
| Loss to profit ratio           | 0.1301     |
| Price action distance mean     | 0.00813571 |
| Price action distance std      | 0.00840005 |
| Price action distance max      | 0.278489   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9614     |
| Mean of 10 worst eq/bal ratios | 0.9894     |
| Equity/balance ratio std       | 0.0003267  |
| No. fills                      | 16695      |
| No. entries                    | 9509       |
| No. closes                     | 7186       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 9509       |
| No. unstuck/EMA closes         | 7004       |
| No. normal closes              | 182        |
| Average n fills per day        | 17.4       |
| Mean hours stuck               | 1.37787    |
| Max hours stuck                | 135.15     |
| PNL sum                        | 229.9      |
| Profit sum                     | 264.3      |
| Loss sum                       | -34.37     |
| Fee sum                        | -6.973     |
| Volume quote                   | 61439.3    |
+--------------------------------+------------+
