+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | VETUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 1200.0     |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.253%     |
| ADG weighted per exposure      | 0.0952%    |
| Final balance                  | 1820.01    |
| Final equity                   | 1820.01    |
| Net PNL + fees                 | 820.011    |
| Net Total gain                 | 82.0%      |
| Average daily gain             | 0.0507%    |
| Average daily gain weighted    | 0.019%     |
| Loss to profit ratio           | 0.1405     |
| Price action distance mean     | 0.00738285 |
| Price action distance std      | 0.0109542  |
| Price action distance max      | 0.547319   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9293     |
| Mean of 10 worst eq/bal ratios | 0.9695     |
| Equity/balance ratio std       | 0.0009208  |
| No. fills                      | 18670      |
| No. entries                    | 9272       |
| No. closes                     | 9398       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 9272       |
| No. unstuck/EMA closes         | 9111       |
| No. normal closes              | 287        |
| Average n fills per day        | 15.8       |
| Mean hours stuck               | 1.5185     |
| Max hours stuck                | 73.55      |
| PNL sum                        | 838.4      |
| Profit sum                     | 975.5      |
| Loss sum                       | -137.1     |
| Fee sum                        | -18.38     |
| Volume quote                   | 220700.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.16%      |
| ADG weighted per exposure      | 0.0898%    |
| Final balance                  | 1208.78    |
| Final equity                   | 1208.78    |
| Net PNL + fees                 | 208.784    |
| Net Total gain                 | 20.88%     |
| Average daily gain             | 0.016%     |
| Average daily gain weighted    | 0.00898%   |
| Loss to profit ratio           | 0.05882    |
| Price action distance mean     | 0.0127622  |
| Price action distance std      | 0.0159001  |
| Price action distance max      | 0.160805   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9808     |
| Mean of 10 worst eq/bal ratios | 0.9831     |
| Equity/balance ratio std       | 0.001264   |
| No. fills                      | 15781      |
| No. entries                    | 6816       |
| No. closes                     | 8965       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 6816       |
| No. unstuck/EMA closes         | 8563       |
| No. normal closes              | 402        |
| Average n fills per day        | 13.4       |
| Mean hours stuck               | 1.79688    |
| Max hours stuck                | 44.6333    |
| PNL sum                        | 212.2      |
| Profit sum                     | 225.4      |
| Loss sum                       | -13.26     |
| Fee sum                        | -3.398     |
| Volume quote                   | 137616.0   |
+--------------------------------+------------+
