+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | HBARUSDT   |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 780.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.363%     |
| ADG weighted per exposure      | 0.213%     |
| Final balance                  | 1767.72    |
| Final equity                   | 1767.71    |
| Net PNL + fees                 | 767.722    |
| Net Total gain                 | 76.77%     |
| Average daily gain             | 0.0726%    |
| Average daily gain weighted    | 0.0426%    |
| Loss to profit ratio           | 0.1435     |
| Price action distance mean     | 0.0101996  |
| Price action distance std      | 0.0128809  |
| Price action distance max      | 0.313762   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9522     |
| Mean of 10 worst eq/bal ratios | 0.966      |
| Equity/balance ratio std       | 0.001901   |
| No. fills                      | 6905       |
| No. entries                    | 3630       |
| No. closes                     | 3275       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 3630       |
| No. unstuck/EMA closes         | 2510       |
| No. normal closes              | 765        |
| Average n fills per day        | 8.8        |
| Mean hours stuck               | 2.72712    |
| Max hours stuck                | 39.2833    |
| PNL sum                        | 777.5      |
| Profit sum                     | 907.7      |
| Loss sum                       | -130.2     |
| Fee sum                        | -9.757     |
| Volume quote                   | 214229.0   |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.219%     |
| ADG weighted per exposure      | 0.152%     |
| Final balance                  | 1187.11    |
| Final equity                   | 1187.1     |
| Net PNL + fees                 | 187.107    |
| Net Total gain                 | 18.71%     |
| Average daily gain             | 0.0219%    |
| Average daily gain weighted    | 0.0152%    |
| Loss to profit ratio           | 0.1376     |
| Price action distance mean     | 0.00736326 |
| Price action distance std      | 0.00833144 |
| Price action distance max      | 0.179197   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9782     |
| Mean of 10 worst eq/bal ratios | 0.9844     |
| Equity/balance ratio std       | 0.0006098  |
| No. fills                      | 9139       |
| No. entries                    | 5429       |
| No. closes                     | 3710       |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 5429       |
| No. unstuck/EMA closes         | 3101       |
| No. normal closes              | 609        |
| Average n fills per day        | 11.6       |
| Mean hours stuck               | 2.06041    |
| Max hours stuck                | 62.7       |
| PNL sum                        | 190.2      |
| Profit sum                     | 220.5      |
| Loss sum                       | -30.33     |
| Fee sum                        | -3.08      |
| Volume quote                   | 76823.2    |
+--------------------------------+------------+
