+---------------------------------------------+
|                   Summary                   |
+--------------------------------+------------+
| Metric                         | Value      |
+--------------------------------+------------+
| Exchange                       | bybit      |
| Market type                    | futures    |
| Symbol                         | APTUSDT    |
| Passivbot mode                 | clock      |
| ADG n subdivisions             | 10         |
| No. days                       | 200.0      |
| Starting balance               | 1000.0     |
|                                |            |
| Long                           | True       |
| ADG per exposure               | 0.329%     |
| ADG weighted per exposure      | 0.337%     |
| Final balance                  | 1143.38    |
| Final equity                   | 1143.38    |
| Net PNL + fees                 | 143.384    |
| Net Total gain                 | 14.34%     |
| Average daily gain             | 0.0657%    |
| Average daily gain weighted    | 0.0675%    |
| Loss to profit ratio           | 0.06877    |
| Price action distance mean     | 0.00850104 |
| Price action distance std      | 0.0076958  |
| Price action distance max      | 0.0741353  |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9862     |
| Mean of 10 worst eq/bal ratios | 0.9893     |
| Equity/balance ratio std       | 0.0009162  |
| No. fills                      | 1463       |
| No. entries                    | 900        |
| No. closes                     | 563        |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 900        |
| No. unstuck/EMA closes         | 376        |
| No. normal closes              | 187        |
| Average n fills per day        | 7.17       |
| Mean hours stuck               | 3.3439     |
| Max hours stuck                | 49.85      |
| PNL sum                        | 145.7      |
| Profit sum                     | 156.4      |
| Loss sum                       | -10.76     |
| Fee sum                        | -2.267     |
| Volume quote                   | 30614.3    |
|                                |            |
| Short                          | True       |
| ADG per exposure               | 0.229%     |
| ADG weighted per exposure      | 0.201%     |
| Final balance                  | 1047.87    |
| Final equity                   | 1047.85    |
| Net PNL + fees                 | 47.8665    |
| Net Total gain                 | 4.787%     |
| Average daily gain             | 0.0229%    |
| Average daily gain weighted    | 0.0201%    |
| Loss to profit ratio           | 0.02333    |
| Price action distance mean     | 0.0190192  |
| Price action distance std      | 0.0199952  |
| Price action distance max      | 0.128675   |
| Closest bankruptcy             | 100.0%     |
| Lowest equity/balance ratio    | 0.9897     |
| Mean of 10 worst eq/bal ratios | 0.9919     |
| Equity/balance ratio std       | 0.0007512  |
| No. fills                      | 1198       |
| No. entries                    | 411        |
| No. closes                     | 787        |
| No. initial entries            | 0          |
| No. reentries                  | 0          |
| No. unstuck/EMA entries        | 411        |
| No. unstuck/EMA closes         | 710        |
| No. normal closes              | 77         |
| Average n fills per day        | 5.87       |
| Mean hours stuck               | 4.08378    |
| Max hours stuck                | 40.2333    |
| PNL sum                        | 48.2       |
| Profit sum                     | 49.35      |
| Loss sum                       | -1.152     |
| Fee sum                        | -0.3329    |
| Volume quote                   | 16257.0    |
+--------------------------------+------------+
