+--------------------------------------------+
|                  Summary                   |
+--------------------------------+-----------+
| Metric                         | Value     |
+--------------------------------+-----------+
| Exchange                       | bybit     |
| Market type                    | futures   |
| Symbol                         | OPUSDT    |
| Passivbot mode                 | clock     |
| ADG n subdivisions             | 10        |
| No. days                       | 340.0     |
| Starting balance               | 1000.0    |
|                                |           |
| Long                           | True      |
| ADG per exposure               | 0.378%    |
| ADG weighted per exposure      | 0.282%    |
| Final balance                  | 1296.18   |
| Final equity                   | 1296.15   |
| Net PNL + fees                 | 296.176   |
| Net Total gain                 | 29.62%    |
| Average daily gain             | 0.0756%   |
| Average daily gain weighted    | 0.0564%   |
| Loss to profit ratio           | 0.08431   |
| Price action distance mean     | 0.0169512 |
| Price action distance std      | 0.0195285 |
| Price action distance max      | 0.270338  |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9574    |
| Mean of 10 worst eq/bal ratios | 0.9659    |
| Equity/balance ratio std       | 0.003658  |
| No. fills                      | 4170      |
| No. entries                    | 2003      |
| No. closes                     | 2167      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 2003      |
| No. unstuck/EMA closes         | 1578      |
| No. normal closes              | 589       |
| Average n fills per day        | 12.1      |
| Mean hours stuck               | 1.97617   |
| Max hours stuck                | 54.5      |
| PNL sum                        | 298.9     |
| Profit sum                     | 326.5     |
| Loss sum                       | -27.52    |
| Fee sum                        | -2.773    |
| Volume quote                   | 143470.0  |
|                                |           |
| Short                          | True      |
| ADG per exposure               | 0.171%    |
| ADG weighted per exposure      | 0.12%     |
| Final balance                  | 1060.46   |
| Final equity                   | 1060.41   |
| Net PNL + fees                 | 60.4562   |
| Net Total gain                 | 6.046%    |
| Average daily gain             | 0.0171%   |
| Average daily gain weighted    | 0.012%    |
| Loss to profit ratio           | 0.02106   |
| Price action distance mean     | 0.0194672 |
| Price action distance std      | 0.0176285 |
| Price action distance max      | 0.17846   |
| Closest bankruptcy             | 100.0%    |
| Lowest equity/balance ratio    | 0.9783    |
| Mean of 10 worst eq/bal ratios | 0.9832    |
| Equity/balance ratio std       | 0.001484  |
| No. fills                      | 2759      |
| No. entries                    | 1459      |
| No. closes                     | 1300      |
| No. initial entries            | 0         |
| No. reentries                  | 0         |
| No. unstuck/EMA entries        | 1459      |
| No. unstuck/EMA closes         | 417       |
| No. normal closes              | 883       |
| Average n fills per day        | 8.03      |
| Mean hours stuck               | 2.98597   |
| Max hours stuck                | 25.65     |
| PNL sum                        | 61.21     |
| Profit sum                     | 62.53     |
| Loss sum                       | -1.317    |
| Fee sum                        | -0.7548   |
| Volume quote                   | 23270.1   |
+--------------------------------+-----------+
